amount,is_essential,mood_score,goal_contribution,target
78.63761821930588,0,1.3365598599801953,10.62709263136296,0.7176138632819907
94.25239944859797,1,1.646514856378455,10.81270243220213,0.6221702367852975
90.00859829062664,0,4.5942167541083165,12.748598029964132,0.4136805555672476
61.80049798705309,0,3.4257162386383597,14.52182667445323,0.46136505929196725
92.5780523271961,0,1.0367882064665186,19.51704158925069,0.7402661039461362
13.406787694932353,0,1.4058861714641284,10.326006966023906,0.31388675903942187
23.618371929818792,1,3.6540070764322232,6.459129458824919,0.23026871052637457
9.296592446501116,1,1.0202463353848747,15.903723895374073,0.28465584346706735
35.90638142251011,0,1.6432322056699946,5.416645025241484,0.3360752561980593
41.924342520500794,0,3.1949351574663445,8.779428414112722,0.32171583106420965
30.778158018520113,1,3.767580790770773,1.5691276268453191,0.1939778570707486
83.73006336943328,0,3.607845038010402,0.5070148683091502,0.5509356012374298
38.89156603589098,0,1.8970772378422391,19.252968293558503,0.3732803268338136
31.688778420301173,0,3.8487168853901434,16.719602410244118,0.18624601913847166
56.5561279000336,1,1.9489963499872003,13.91948412187396,0.4497715664182863
18.387801372602453,1,2.301598792637071,8.179058888285397,0.27448965201856923
81.20871317163378,1,3.9859656204720966,3.4658864014169155,0.43869940098964433
12.082311149578228,0,3.5985315961888587,3.128740853421721,0.10338864019823804
98.75425897704915,0,4.396893641976712,5.004857963291906,0.5421420369412386
78.36325308318246,1,3.6304515692013735,10.984533294122409,0.486237499819266
23.87798974574638,1,3.2732344133418865,14.291918454001246,0.1976487251596622
5.524601126742228,1,1.37469907131237,13.203947534354626,0.22158914607405283
82.46883570320925,1,2.470863212237734,5.598677938918857,0.5756948826496641
72.15144766552362,0,2.060809470726902,19.09730561326388,0.46470445300913776
74.2556809638938,1,1.9759585735163343,14.75793833391537,0.4823477016896612
78.27068293516484,0,4.892042219009783,11.087081050228013,0.36190867047261543
12.034241914738583,1,2.5723908986670416,12.234414924687044,0.19515539806807802
39.0542442117059,0,4.568186220708453,8.392001248555799,0.23672542609592254
16.00756065488732,1,3.5245545039890516,4.954619790023149,0.2423323438825711
86.99482545818138,1,4.179245214166594,7.119453573025232,0.5271023956010122
64.21332204861801,1,3.0105483724207684,15.156922209287382,0.4324367813996726
36.43531236100167,1,3.3076155385054364,0.28786977259511737,0.2827688190995477
11.038043277172246,0,2.9700707752754556,2.3214528101383247,0.12685950163744347
34.54332056298791,1,1.780971951192178,0.920052840435055,0.36493262894378936
35.89241559254097,0,3.8898084610460213,0.8145760463794027,0.23164063835393664
74.31258694211608,0,2.123089449763423,17.109211680220145,0.5603134957416794
65.56795977874525,0,1.0972638657258154,14.073157187600474,0.5206424197725611
89.28521054475102,0,3.5818891836286713,9.483476581746505,0.5574800274180934
49.860417890385186,1,1.7084427176281958,1.9566832130200296,0.523432472044363
16.36145336413866,0,4.761834337411657,9.832317502336647,0.09065919915315099
72.75825478618452,0,4.8157143080103495,9.469435415611313,0.3949340015552487
77.27457961860526,0,4.659457560881794,3.4640373982003037,0.44131264402567427
58.32133376910214,1,2.4806348010217776,8.67703298475946,0.4227075571899122
78.2418820956833,1,1.0618264661154697,7.970094687947469,0.6387044466020091
51.91058165461712,1,4.713274250350901,12.31700196104433,0.27738607329112125
54.65961879128943,1,2.7127365932692573,12.701873017352876,0.4154177032877333
45.616396744062214,0,4.866619276174678,0.9060801954408904,0.19743433795705706
7.414817040689043,0,4.854479908357011,7.492252292529424,0.04703079941497168
15.249685564363922,1,4.41203782186944,12.517198314284727,0.13642607307192567
